x,y,LOCAL_DAY,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW,MAX_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,LOCAL_DATE,LOCAL_MONTH,DIRECTION_MAX_GUST,MIN_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,HEATING_DEGREE_DAYS,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,LOCAL_YEAR
-79.63055555555556,43.67666666666667,23,,,,,0,,24.3,,0.7,2015-08-23 00:00:00,8,0,13.1,TORONTO INTL A,0,,6158731.2015.8.23,,,0,ON,,6158731,,,0,18.7,,,,,0,2015
-79.63055555555556,43.67666666666667,24,,,,,,,24.2,M,2,2015-08-24 00:00:00,8,0,15.7,TORONTO INTL A,,,6158731.2015.8.24,,M,0,ON,,6158731,,M,,20,,,,,0,2015
-79.63055555555556,43.67666666666667,25,,,,,0,,20.9,,0,2015-08-25 00:00:00,8,24,14.2,TORONTO INTL A,0,,6158731.2015.8.25,,,0.4,ON,,6158731,,,0,17.6,,,,,35,2015
-79.63055555555556,43.67666666666667,26,,,,,0,,20.1,,0,2015-08-26 00:00:00,8,28,14.1,TORONTO INTL A,0,,6158731.2015.8.26,,,0.9,ON,,6158731,,,0,17.1,,,,,37,2015
-79.63055555555556,43.67666666666667,27,,,,,0,,19.3,,0,2015-08-27 00:00:00,8,0,12.7,TORONTO INTL A,0,,6158731.2015.8.27,,,2,ON,,6158731,,,0,16,,,,,0,2015
-79.63055555555556,43.67666666666667,28,,,,,0,,22.9,,0,2015-08-28 00:00:00,8,0,10.9,TORONTO INTL A,0,,6158731.2015.8.28,,,1.1,ON,,6158731,,,0,16.9,,,,,0,2015
-79.63055555555556,43.67666666666667,29,,,,,0,,24.2,,1.6,2015-08-29 00:00:00,8,0,14.9,TORONTO INTL A,0,,6158731.2015.8.29,,,0,ON,,6158731,,,0,19.6,,,,,0,2015
-79.63055555555556,43.67666666666667,30,,,,,0,,26.2,,4.3,2015-08-30 00:00:00,8,0,18.4,TORONTO INTL A,0,,6158731.2015.8.30,,,0,ON,,6158731,,,0,22.3,,,,,0,2015
-79.63055555555556,43.67666666666667,31,,,,,0,,29.2,,5.4,2015-08-31 00:00:00,8,29,17.5,TORONTO INTL A,0,,6158731.2015.8.31,,,0,ON,,6158731,,,0,23.4,,,,,33,2015
-79.63055555555556,43.67666666666667,1,,,,,0,,29,,5.4,2015-09-01 00:00:00,9,0,17.7,TORONTO INTL A,0,,6158731.2015.9.1,,,0,ON,,6158731,,,0,23.4,,,,,0,2015
-79.63055555555556,43.67666666666667,2,,,,,0,,33.3,,8.8,2015-09-02 00:00:00,9,25,20.2,TORONTO INTL A,0,,6158731.2015.9.2,,,0,ON,,6158731,,,0,26.8,,,,,44,2015
-79.63055555555556,43.67666666666667,3,,,,,0,,29.8,T,7.6,2015-09-03 00:00:00,9,25,21.3,TORONTO INTL A,0,,6158731.2015.9.3,,T,0,ON,,6158731,,,0,25.6,,,,,44,2015
-79.63055555555556,43.67666666666667,4,,,,,0,,27.9,,6.6,2015-09-04 00:00:00,9,10,21.3,TORONTO INTL A,0,,6158731.2015.9.4,,,0,ON,,6158731,,,0,24.6,,,,,39,2015
-79.63055555555556,43.67666666666667,5,,,,,0,,29.7,,6.3,2015-09-05 00:00:00,9,0,18.8,TORONTO INTL A,0,,6158731.2015.9.5,,,0,ON,,6158731,,,0,24.3,,,,,0,2015
-79.63055555555556,43.67666666666667,6,,,,,0,,31.7,T,7.6,2015-09-06 00:00:00,9,28,19.4,TORONTO INTL A,0,,6158731.2015.9.6,,T,0,ON,,6158731,,,0,25.6,,,,,33,2015
-79.63055555555556,43.67666666666667,7,,,,,0,,34,,9.5,2015-09-07 00:00:00,9,28,21,TORONTO INTL A,0.4,,6158731.2015.9.7,,,0,ON,,6158731,,,0.4,27.5,,,,,50,2015
-79.63055555555556,43.67666666666667,8,,,,,0,,29.4,,7.7,2015-09-08 00:00:00,9,0,21.9,TORONTO INTL A,8.8,,6158731.2015.9.8,,,0,ON,,6158731,,,8.8,25.7,,,,,0,2015
-79.63055555555556,43.67666666666667,9,,,,,0,,25.5,,2.5,2015-09-09 00:00:00,9,33,15.4,TORONTO INTL A,3.2,,6158731.2015.9.9,,,0,ON,,6158731,,,3.2,20.5,,,,,43,2015
-79.63055555555556,43.67666666666667,10,,,,,0,,23.7,,0.4,2015-09-10 00:00:00,9,11,13,TORONTO INTL A,0,,6158731.2015.9.10,,,0,ON,,6158731,,,0,18.4,,,,,32,2015
-79.63055555555556,43.67666666666667,11,,,,,0,,23,,0,2015-09-11 00:00:00,9,35,13,TORONTO INTL A,6.8,,6158731.2015.9.11,,,0,ON,,6158731,,,6.8,18,,,,,39,2015
-79.63055555555556,43.67666666666667,12,,,,,0,,16.1,,0,2015-09-12 00:00:00,9,2,12,TORONTO INTL A,15.2,,6158731.2015.9.12,,,3.9,ON,,6158731,,,15.2,14.1,,,,,43,2015
-79.63055555555556,43.67666666666667,13,,,,,0,,14.6,,0,2015-09-13 00:00:00,9,32,10,TORONTO INTL A,2.8,,6158731.2015.9.13,,,5.7,ON,,6158731,,,2.8,12.3,,,,,50,2015
-79.63055555555556,43.67666666666667,14,,,,,0,,23.9,,0,2015-09-14 00:00:00,9,25,9.2,TORONTO INTL A,0,,6158731.2015.9.14,,,1.4,ON,,6158731,,,0,16.6,,,,,43,2015
-79.63055555555556,43.67666666666667,15,,,,,0,,28.4,,2.8,2015-09-15 00:00:00,9,24,13.2,TORONTO INTL A,0,,6158731.2015.9.15,,,0,ON,,6158731,,,0,20.8,,,,,32,2015
-79.63055555555556,43.67666666666667,16,,,,,0,,28.3,,4.3,2015-09-16 00:00:00,9,0,16.2,TORONTO INTL A,0,,6158731.2015.9.16,,,0,ON,,6158731,,,0,22.3,,,,,0,2015
-79.63055555555556,43.67666666666667,17,,,,,0,,27.7,,3.7,2015-09-17 00:00:00,9,23,15.7,TORONTO INTL A,0,,6158731.2015.9.17,,,0,ON,,6158731,,,0,21.7,,,,,33,2015
-79.63055555555556,43.67666666666667,18,,,,,0,,27.4,T,3.8,2015-09-18 00:00:00,9,25,16.2,TORONTO INTL A,0,,6158731.2015.9.18,,T,0,ON,,6158731,,,0,21.8,,,,,39,2015
-79.63055555555556,43.67666666666667,19,,,,,0,,25.2,,0.7,2015-09-19 00:00:00,9,29,12.2,TORONTO INTL A,11.4,,6158731.2015.9.19,,,0,ON,,6158731,,,11.4,18.7,,,,,61,2015
-79.63055555555556,43.67666666666667,20,,,,,0,,18.5,,0,2015-09-20 00:00:00,9,0,9.7,TORONTO INTL A,0,,6158731.2015.9.20,,,3.9,ON,,6158731,,,0,14.1,,,,,0,2015
-79.63055555555556,43.67666666666667,21,,,,,0,,19.8,,0,2015-09-21 00:00:00,9,0,10.6,TORONTO INTL A,0,,6158731.2015.9.21,,,2.8,ON,,6158731,,,0,15.2,,,,,0,2015
-79.63055555555556,43.67666666666667,22,,,,,0,,22.1,,0,2015-09-22 00:00:00,9,0,9.7,TORONTO INTL A,0,,6158731.2015.9.22,,,2.1,ON,,6158731,,,0,15.9,,,,,0,2015
-79.63055555555556,43.67666666666667,23,,,,,0,,24.4,,0.7,2015-09-23 00:00:00,9,0,12.9,TORONTO INTL A,0,,6158731.2015.9.23,,,0,ON,,6158731,,,0,18.7,,,,,0,2015
-79.63055555555556,43.67666666666667,24,,,,,0,,23,,0.9,2015-09-24 00:00:00,9,0,14.8,TORONTO INTL A,0,,6158731.2015.9.24,,,0,ON,,6158731,,,0,18.9,,,,,0,2015
-79.63055555555556,43.67666666666667,25,,,,,0,,21.5,,0,2015-09-25 00:00:00,9,0,12.6,TORONTO INTL A,0,,6158731.2015.9.25,,,0.9,ON,,6158731,,,0,17.1,,,,,0,2015
-79.63055555555556,43.67666666666667,26,,,,,0,,20.1,,0,2015-09-26 00:00:00,9,0,10,TORONTO INTL A,0,,6158731.2015.9.26,,,2.9,ON,,6158731,,,0,15.1,,,,,0,2015
-79.63055555555556,43.67666666666667,27,,,,,0,,21.4,,0,2015-09-27 00:00:00,9,0,10.8,TORONTO INTL A,0,,6158731.2015.9.27,,,1.9,ON,,6158731,,,0,16.1,,,,,0,2015
-79.63055555555556,43.67666666666667,28,,,,,0,,22.3,,2.3,2015-09-28 00:00:00,9,0,18.3,TORONTO INTL A,0.2,,6158731.2015.9.28,,,0,ON,,6158731,,,0.2,20.3,,,,,0,2015
-79.63055555555556,43.67666666666667,29,,,,,0,,22.5,,0.3,2015-09-29 00:00:00,9,34,14,TORONTO INTL A,13.2,,6158731.2015.9.29,,,0,ON,,6158731,,,13.2,18.3,,,,,50,2015
-79.63055555555556,43.67666666666667,30,,,,,0,,17.4,,0,2015-09-30 00:00:00,9,36,7.3,TORONTO INTL A,0,,6158731.2015.9.30,,,5.6,ON,,6158731,,,0,12.4,,,,,46,2015
-79.63055555555556,43.67666666666667,1,,,,,0,,15.1,,0,2015-10-01 00:00:00,10,5,4.2,TORONTO INTL A,0,,6158731.2015.10.1,,,8.3,ON,,6158731,,,0,9.7,,,,,39,2015
-79.63055555555556,43.67666666666667,2,,,,,0,,12.2,,0,2015-10-02 00:00:00,10,4,5.1,TORONTO INTL A,0,,6158731.2015.10.2,,,9.3,ON,,6158731,,,0,8.7,,,,,48,2015
-79.63055555555556,43.67666666666667,3,,,,,0,,11.6,,0,2015-10-03 00:00:00,10,9,6.3,TORONTO INTL A,1.6,,6158731.2015.10.3,,,9,ON,,6158731,,,1.6,9,,,,,56,2015
-79.63055555555556,43.67666666666667,4,,,,,0,,14.5,,0,2015-10-04 00:00:00,10,10,9.1,TORONTO INTL A,0.2,,6158731.2015.10.4,,,6.2,ON,,6158731,,,0.2,11.8,,,,,50,2015
-79.63055555555556,43.67666666666667,5,,,,,0,,14.4,,0,2015-10-05 00:00:00,10,0,10.3,TORONTO INTL A,0.6,,6158731.2015.10.5,,,5.6,ON,,6158731,,,0.6,12.4,,,,,0,2015
-79.63055555555556,43.67666666666667,6,,,,,0,,16.6,T,0,2015-10-06 00:00:00,10,0,10.2,TORONTO INTL A,0,,6158731.2015.10.6,,T,4.6,ON,,6158731,,,0,13.4,,,,,0,2015
-79.63055555555556,43.67666666666667,7,,,,,0,,21.5,,0,2015-10-07 00:00:00,10,31,9.1,TORONTO INTL A,0,,6158731.2015.10.7,,,2.7,ON,,6158731,,,0,15.3,,,,,37,2015
-79.63055555555556,43.67666666666667,8,,,,,0,,15.2,,0,2015-10-08 00:00:00,10,0,7.3,TORONTO INTL A,13.4,,6158731.2015.10.8,,,6.7,ON,,6158731,,,13.4,11.3,,,,,0,2015
-79.63055555555556,43.67666666666667,9,,,,,0,,16.7,,0,2015-10-09 00:00:00,10,31,5.9,TORONTO INTL A,0.6,,6158731.2015.10.9,,,6.7,ON,,6158731,,,0.6,11.3,,,,,57,2015
-79.63055555555556,43.67666666666667,10,,,,,0,,15.6,,0,2015-10-10 00:00:00,10,21,4.2,TORONTO INTL A,0,,6158731.2015.10.10,,,8.1,ON,,6158731,,,0,9.9,,,,,32,2015
-79.63055555555556,43.67666666666667,11,,,,,0,,23.1,,0,2015-10-11 00:00:00,10,23,10.7,TORONTO INTL A,0,,6158731.2015.10.11,,,1.1,ON,,6158731,,,0,16.9,,,,,46,2015
-79.63055555555556,43.67666666666667,12,,,,,0,,22.6,,0,2015-10-12 00:00:00,10,21,13.2,TORONTO INTL A,0,,6158731.2015.10.12,,,0.1,ON,,6158731,,,0,17.9,,,,,46,2015
-79.63055555555556,43.67666666666667,13,,,,,0,,18.6,,0,2015-10-13 00:00:00,10,27,10.5,TORONTO INTL A,0.4,,6158731.2015.10.13,,,3.4,ON,,6158731,,,0.4,14.6,,,,,56,2015
-79.63055555555556,43.67666666666667,14,,,,,0,,12.5,,0,2015-10-14 00:00:00,10,31,5.6,TORONTO INTL A,0,,6158731.2015.10.14,,,8.9,ON,,6158731,,,0,9.1,,,,,44,2015
-79.63055555555556,43.67666666666667,15,,,,,0,,18.6,,0,2015-10-15 00:00:00,10,25,4.3,TORONTO INTL A,4.4,,6158731.2015.10.15,,,6.5,ON,,6158731,,,4.4,11.5,,,,,76,2015
-79.63055555555556,43.67666666666667,16,,,,,0,,13.1,,0,2015-10-16 00:00:00,10,28,1.7,TORONTO INTL A,1,,6158731.2015.10.16,,,10.6,ON,,6158731,,T,1,7.4,,,,,70,2015
-79.63055555555556,43.67666666666667,17,,,,,0,,5.9,,0,2015-10-17 00:00:00,10,35,-2,TORONTO INTL A,0,,6158731.2015.10.17,,T,16,ON,,6158731,,T,0,2,,,,,44,2015
-79.63055555555556,43.67666666666667,18,,,,,0,,6.4,,0,2015-10-18 00:00:00,10,33,-2.9,TORONTO INTL A,0,,6158731.2015.10.18,,,16.2,ON,,6158731,,,0,1.8,,,,,32,2015
-79.63055555555556,43.67666666666667,19,,,,,0,,15.9,,0,2015-10-19 00:00:00,10,23,-1.9,TORONTO INTL A,0.8,,6158731.2015.10.19,,,11,ON,,6158731,,,0.8,7,,,,,67,2015
-79.63055555555556,43.67666666666667,20,,,,,0,,18,,0,2015-10-20 00:00:00,10,26,11.5,TORONTO INTL A,0.4,,6158731.2015.10.20,,,3.2,ON,,6158731,,,0.4,14.8,,,,,41,2015
-79.63055555555556,43.67666666666667,21,,,,,0,,12.8,,0,2015-10-21 00:00:00,10,0,9.3,TORONTO INTL A,0.6,,6158731.2015.10.21,,,6.9,ON,,6158731,,,0.6,11.1,,,,,0,2015
-79.63055555555556,43.67666666666667,22,,,,,0,,16.3,,0,2015-10-22 00:00:00,10,32,4.8,TORONTO INTL A,0,,6158731.2015.10.22,,,7.4,ON,,6158731,,,0,10.6,,,,,46,2015
-79.63055555555556,43.67666666666667,23,,,,,0,,9.2,,0,2015-10-23 00:00:00,10,11,0.7,TORONTO INTL A,0,,6158731.2015.10.23,,,13,ON,,6158731,,,0,5,,,,,43,2015
-79.63055555555556,43.67666666666667,24,,,,,0,,16,,0,2015-10-24 00:00:00,10,30,7,TORONTO INTL A,3.6,,6158731.2015.10.24,,,6.5,ON,,6158731,,,3.6,11.5,,,,,56,2015
-79.63055555555556,43.67666666666667,25,,,,,0,,13.6,T,0,2015-10-25 00:00:00,10,32,3,TORONTO INTL A,0,,6158731.2015.10.25,,T,9.7,ON,,6158731,,,0,8.3,,,,,65,2015
-79.63055555555556,43.67666666666667,26,,,,,0,,10.2,,0,2015-10-26 00:00:00,10,0,1.9,TORONTO INTL A,0,,6158731.2015.10.26,,,11.9,ON,,6158731,,,0,6.1,,,,,0,2015
-79.63055555555556,43.67666666666667,27,,,,,0,,11.2,,0,2015-10-27 00:00:00,10,11,2.1,TORONTO INTL A,0,,6158731.2015.10.27,,,11.3,ON,,6158731,,,0,6.7,,,,,39,2015
-79.63055555555556,43.67666666666667,28,,,,,0,,14.8,,0,2015-10-28 00:00:00,10,10,8.8,TORONTO INTL A,37.4,,6158731.2015.10.28,,,6.2,ON,,6158731,,,37.4,11.8,,,,,52,2015
-79.63055555555556,43.67666666666667,29,,,,,0,,14,,0,2015-10-29 00:00:00,10,23,6.3,TORONTO INTL A,0.2,,6158731.2015.10.29,,,7.8,ON,,6158731,,,0.2,10.2,,,,,74,2015
-79.63055555555556,43.67666666666667,30,,,,,0,,9.9,T,0,2015-10-30 00:00:00,10,30,0.9,TORONTO INTL A,0,,6158731.2015.10.30,,T,12.6,ON,,6158731,,,0,5.4,,,,,46,2015
-79.63055555555556,43.67666666666667,31,,,,,0,,10.4,,0,2015-10-31 00:00:00,10,0,0.9,TORONTO INTL A,2.4,,6158731.2015.10.31,,,12.3,ON,,6158731,,,2.4,5.7,,,,,0,2015
-79.63055555555556,43.67666666666667,1,,,,,0,,15.4,,0,2015-11-01 00:00:00,11,27,4.7,TORONTO INTL A,3,,6158731.2015.11.1,,,7.9,ON,,6158731,,,3,10.1,,,,,78,2015
-79.63055555555556,43.67666666666667,2,,,,,0,,14.5,,0,2015-11-02 00:00:00,11,0,3.7,TORONTO INTL A,0,,6158731.2015.11.2,,,8.9,ON,,6158731,,,0,9.1,,,,,0,2015
-79.63055555555556,43.67666666666667,3,,,,,0,,21,,0,2015-11-03 00:00:00,11,0,8.9,TORONTO INTL A,0,,6158731.2015.11.3,,,3,ON,,6158731,,,0,15,,,,,0,2015
-79.63055555555556,43.67666666666667,4,,,,,0,,16.3,,0,2015-11-04 00:00:00,11,0,7.5,TORONTO INTL A,0,,6158731.2015.11.4,,,6.1,ON,,6158731,,,0,11.9,,,,,0,2015
-79.63055555555556,43.67666666666667,5,,,,,0,,20.4,,0,2015-11-05 00:00:00,11,0,10,TORONTO INTL A,0.2,,6158731.2015.11.5,,,2.8,ON,,6158731,,,0.2,15.2,,,,,0,2015
-79.63055555555556,43.67666666666667,6,,,,,0,,18.8,,0,2015-11-06 00:00:00,11,24,7.5,TORONTO INTL A,3,,6158731.2015.11.6,,,4.8,ON,,6158731,,,3,13.2,,,,,74,2015
-79.63055555555556,43.67666666666667,7,,,,,0,,12.5,T,0,2015-11-07 00:00:00,11,29,1.6,TORONTO INTL A,0,,6158731.2015.11.7,,T,10.9,ON,,6158731,,,0,7.1,,,,,52,2015
-79.63055555555556,43.67666666666667,8,,,,,0,,10.5,,0,2015-11-08 00:00:00,11,26,0.5,TORONTO INTL A,0,,6158731.2015.11.8,,,12.5,ON,,6158731,,,0,5.5,,,,,32,2015
-79.63055555555556,43.67666666666667,9,,,,,0,,11.1,,0,2015-11-09 00:00:00,11,0,-0.2,TORONTO INTL A,0,,6158731.2015.11.9,,,12.5,ON,,6158731,,,0,5.5,,,,,0,2015
-79.63055555555556,43.67666666666667,10,,,,,0,,9.5,,0,2015-11-10 00:00:00,11,0,0.2,TORONTO INTL A,15,,6158731.2015.11.10,,,13.1,ON,,6158731,,,15,4.9,,,,,0,2015
-79.63055555555556,43.67666666666667,11,,,,,0,,13.2,,0,2015-11-11 00:00:00,11,0,6.5,TORONTO INTL A,1.4,,6158731.2015.11.11,,,8.1,ON,,6158731,,,1.4,9.9,,,,,0,2015
-79.63055555555556,43.67666666666667,12,,,,,0,,12.5,,0,2015-11-12 00:00:00,11,22,6.8,TORONTO INTL A,2.2,,6158731.2015.11.12,,,8.3,ON,,6158731,,,2.2,9.7,,,,,74,2015
-79.63055555555556,43.67666666666667,13,,,,,0,,9.2,T,0,2015-11-13 00:00:00,11,26,1.9,TORONTO INTL A,0,,6158731.2015.11.13,,T,12.4,ON,,6158731,,,0,5.6,,,,,74,2015
-79.63055555555556,43.67666666666667,14,,,,,0,,5.8,,0,2015-11-14 00:00:00,11,29,1,TORONTO INTL A,0,,6158731.2015.11.14,,,14.6,ON,,6158731,,,0,3.4,,,,,44,2015
-79.63055555555556,43.67666666666667,15,,,,,0,,15.4,,0,2015-11-15 00:00:00,11,28,1.4,TORONTO INTL A,0,,6158731.2015.11.15,,,9.6,ON,,6158731,,,0,8.4,,,,,37,2015
-79.63055555555556,43.67666666666667,16,,,,,0,,12.4,,0,2015-11-16 00:00:00,11,0,1.8,TORONTO INTL A,0,,6158731.2015.11.16,,,10.9,ON,,6158731,,,0,7.1,,,,,0,2015
-79.63055555555556,43.67666666666667,17,,,,,0,,9.3,,0,2015-11-17 00:00:00,11,10,1.6,TORONTO INTL A,0,,6158731.2015.11.17,,,12.5,ON,,6158731,,,0,5.5,,,,,39,2015
-79.63055555555556,43.67666666666667,18,,,,,0,,14,,0,2015-11-18 00:00:00,11,16,8.7,TORONTO INTL A,1,,6158731.2015.11.18,,,6.6,ON,,6158731,,,1,11.4,,,,,35,2015
-79.63055555555556,43.67666666666667,19,,,,,0,,16.1,,0,2015-11-19 00:00:00,11,21,3.5,TORONTO INTL A,2.2,,6158731.2015.11.19,,,8.2,ON,,6158731,,,2.2,9.8,,,,,67,2015
-79.63055555555556,43.67666666666667,20,,,,,0,,6.6,,0,2015-11-20 00:00:00,11,27,1.1,TORONTO INTL A,0,,6158731.2015.11.20,,,14.1,ON,,6158731,,,0,3.9,,,,,61,2015
-79.63055555555556,43.67666666666667,21,,,,,0,,6.1,,0,2015-11-21 00:00:00,11,22,1,TORONTO INTL A,4.6,,6158731.2015.11.21,,,14.4,ON,,6158731,,,4.6,3.6,,,,,56,2015
-79.63055555555556,43.67666666666667,22,,,,,0,,3.7,,0,2015-11-22 00:00:00,11,27,-5.8,TORONTO INTL A,0,,6158731.2015.11.22,,T,19.1,ON,,6158731,,T,0,-1.1,,,,,54,2015
-79.63055555555556,43.67666666666667,23,0,,,,0.4,,2.3,,0,2015-11-23 00:00:00,11,0,-6.8,TORONTO INTL A,0.4,,6158731.2015.11.23,,,20.3,ON,,6158731,,,0,-2.3,,,,,0,2015
-79.63055555555556,43.67666666666667,24,1,,,,0.6,,6.3,,0,2015-11-24 00:00:00,11,29,-1.3,TORONTO INTL A,0.4,,6158731.2015.11.24,,,15.5,ON,,6158731,,,0,2.5,,,,,37,2015
-79.63055555555556,43.67666666666667,25,,,,,0,,7.9,,0,2015-11-25 00:00:00,11,0,-2.8,TORONTO INTL A,0,,6158731.2015.11.25,,,15.4,ON,,6158731,,,0,2.6,,,,,0,2015
-79.63055555555556,43.67666666666667,26,,,,,0,,15.3,,0,2015-11-26 00:00:00,11,21,4.9,TORONTO INTL A,0,,6158731.2015.11.26,,,7.9,ON,,6158731,,,0,10.1,,,,,54,2015
-79.63055555555556,43.67666666666667,27,,,,,0,,15.2,,0,2015-11-27 00:00:00,11,20,0.3,TORONTO INTL A,2,,6158731.2015.11.27,,,10.2,ON,,6158731,,,2,7.8,,,,,57,2015
-79.63055555555556,43.67666666666667,28,,,,,0,,1.9,,0,2015-11-28 00:00:00,11,36,-4,TORONTO INTL A,0,,6158731.2015.11.28,,,19.1,ON,,6158731,,,0,-1.1,,,,,32,2015
-79.63055555555556,43.67666666666667,29,,,,,0,,4.5,,0,2015-11-29 00:00:00,11,9,-5.9,TORONTO INTL A,0,,6158731.2015.11.29,,,18.7,ON,,6158731,,,0,-0.7,,,,,35,2015
-79.63055555555556,43.67666666666667,30,,,,,0,,3.5,,0,2015-11-30 00:00:00,11,0,-0.8,TORONTO INTL A,0,,6158731.2015.11.30,,,16.6,ON,,6158731,,,0,1.4,,,,,0,2015
-79.63055555555556,43.67666666666667,1,,,,,0,,8.1,,0,2015-12-01 00:00:00,12,10,0.8,TORONTO INTL A,1.6,,6158731.2015.12.1,,,13.5,ON,,6158731,,,1.6,4.5,,,,,39,2015
-79.63055555555556,43.67666666666667,2,,,,,0,,6.9,,0,2015-12-02 00:00:00,12,33,1.2,TORONTO INTL A,0,,6158731.2015.12.2,,,13.9,ON,,6158731,,,0,4.1,,,,,35,2015
-79.63055555555556,43.67666666666667,3,,,,,0,,6.3,T,0,2015-12-03 00:00:00,12,31,1.8,TORONTO INTL A,0,,6158731.2015.12.3,,T,13.9,ON,,6158731,,,0,4.1,,,,,48,2015
-79.63055555555556,43.67666666666667,4,,,,,0,,5.5,,0,2015-12-04 00:00:00,12,28,3.4,TORONTO INTL A,0,,6158731.2015.12.4,,,13.5,ON,,6158731,,,0,4.5,,,,,52,2015
-79.63055555555556,43.67666666666667,5,,,,,0,,7.8,,0,2015-12-05 00:00:00,12,0,-2.2,TORONTO INTL A,0,,6158731.2015.12.5,,,15.2,ON,,6158731,,,0,2.8,,,,,0,2015
-79.63055555555556,43.67666666666667,6,,,,,0,,4.6,,0,2015-12-06 00:00:00,12,0,-2.6,TORONTO INTL A,0,,6158731.2015.12.6,,,17,ON,,6158731,,,0,1,,,,,0,2015
-79.63055555555556,43.67666666666667,7,,,,,0,,5.6,,0,2015-12-07 00:00:00,12,0,-1.8,TORONTO INTL A,0,,6158731.2015.12.7,,,16.1,ON,,6158731,,,0,1.9,,,,,0,2015
-79.63055555555556,43.67666666666667,8,,,,,0,,5.2,,0,2015-12-08 00:00:00,12,0,3.2,TORONTO INTL A,0,,6158731.2015.12.8,,,13.8,ON,,6158731,,,0,4.2,,,,,0,2015
-79.63055555555556,43.67666666666667,9,,,,,0,,11.1,T,0,2015-12-09 00:00:00,12,22,3.8,TORONTO INTL A,0,,6158731.2015.12.9,,T,10.5,ON,,6158731,,,0,7.5,,,,,44,2015
-79.63055555555556,43.67666666666667,10,,,,,0,,12,,0,2015-12-10 00:00:00,12,21,4.1,TORONTO INTL A,0,,6158731.2015.12.10,,,9.9,ON,,6158731,,,0,8.1,,,,,43,2015
-79.63055555555556,43.67666666666667,11,,,,,0,,14,T,0,2015-12-11 00:00:00,12,24,3.1,TORONTO INTL A,0,,6158731.2015.12.11,,T,9.4,ON,,6158731,,,0,8.6,,,,,72,2015
-79.63055555555556,43.67666666666667,12,,,,,0,,8.6,T,0,2015-12-12 00:00:00,12,0,0.9,TORONTO INTL A,0,,6158731.2015.12.12,,T,13.2,ON,,6158731,,,0,4.8,,,,,0,2015
-79.63055555555556,43.67666666666667,13,,,,,0,,7.9,,0,2015-12-13 00:00:00,12,10,4.9,TORONTO INTL A,0.2,,6158731.2015.12.13,,,11.6,ON,,6158731,,,0.2,6.4,,,,,32,2015
-79.63055555555556,43.67666666666667,14,,,,,0,,12.7,,0,2015-12-14 00:00:00,12,24,6,TORONTO INTL A,5,,6158731.2015.12.14,,,8.6,ON,,6158731,,,5,9.4,,,,,74,2015
-79.63055555555556,43.67666666666667,15,,,,,0,,9.4,T,0,2015-12-15 00:00:00,12,28,0.8,TORONTO INTL A,0,,6158731.2015.12.15,,T,12.9,ON,,6158731,,,0,5.1,,,,,59,2015
-79.63055555555556,43.67666666666667,16,,,,,0,,6.1,,0,2015-12-16 00:00:00,12,12,0.8,TORONTO INTL A,0.4,,6158731.2015.12.16,,,14.5,ON,,6158731,,,0.4,3.5,,,,,35,2015
-79.63055555555556,43.67666666666667,17,,,,,0,,10.1,T,0,2015-12-17 00:00:00,12,26,1.7,TORONTO INTL A,0,,6158731.2015.12.17,,T,12.1,ON,,6158731,,,0,5.9,,,,,48,2015
-79.63055555555556,43.67666666666667,18,,,,,0,,2.7,,0,2015-12-18 00:00:00,12,28,-3.1,TORONTO INTL A,0,,6158731.2015.12.18,,T,18.2,ON,,6158731,,T,0,-0.2,,,,,52,2015
-79.63055555555556,43.67666666666667,19,0,,,,0,,-1.1,,0,2015-12-19 00:00:00,12,26,-3.7,TORONTO INTL A,0,,6158731.2015.12.19,,T,20.4,ON,,6158731,,T,0,-2.4,,,,,59,2015
-79.63055555555556,43.67666666666667,20,,,,,0,,5.6,,0,2015-12-20 00:00:00,12,29,-4,TORONTO INTL A,0,,6158731.2015.12.20,,,17.2,ON,,6158731,,,0,0.8,,,,,39,2015
-79.63055555555556,43.67666666666667,21,,,,,0,,8.1,,0,2015-12-21 00:00:00,12,23,4.7,TORONTO INTL A,3.6,,6158731.2015.12.21,,,11.6,ON,,6158731,,,3.6,6.4,,,,,39,2015
-79.63055555555556,43.67666666666667,22,,,,,0,,13.8,,0,2015-12-22 00:00:00,12,26,4.5,TORONTO INTL A,0.6,,6158731.2015.12.22,,,8.8,ON,,6158731,,,0.6,9.2,,,,,33,2015
